date,short cashflow,exit order,exit price,return
2016-03-14 07:45:00,386.3570428,10,37.4766331516,0.003863570428
2016-03-20 21:25:00,1604.1520324,40,38.9006867857,0.016041520324
2016-03-23 10:30:00,415.2198967,10,40.2763299799,0.004152198967
2016-03-31 16:55:00,0.0,0,0.0,0.0
