date,long cashflow,exit order,exit price,return
2016-01-11 13:25:00,-525.566793013,-16.0,31.0,-0.00985559767113
2016-01-20 18:00:00,-435.193511765,-16.0,28.0155823199,0.00435193511765
Sum,-0.00550366255348,,,
