date,price,order
2016-01-05 13:05:00,36.0351565,1
2016-01-06 05:25:00,34.954101805,1
2016-01-06 14:00:00,33.9054787509,2
2016-01-06 21:00:00,32.8883143883,4
2016-01-11 10:55:00,31.9016649567,8
2016-01-11 13:25:00,31.0,-16
2016-01-15 03:55:00,29.83876933,1
2016-01-17 18:00:00,28.9436062501,1
2016-01-19 19:10:00,28.0752980626,2
2016-01-20 09:55:00,27.2330391207,4
2016-01-20 12:20:00,26.4160479471,8
2016-01-20 18:00:00,28.0155823199,-16
