date,price,order
2016-01-21 13:25:00,30.0351565,0
2016-01-22 00:15:00,30.0351565,0
2016-01-22 14:00:00,32.017711195,-600
2016-02-09 13:40:00,27.74327438,10
2016-02-09 14:05:00,28.5755726114,-10
2016-02-09 14:10:00,28.43105832,10
2016-02-10 09:35:00,27.43105832,20
2016-02-10 10:30:00,28.5973234029,-30
2016-02-10 14:15:00,27.3497167,10
2016-02-11 06:40:00,26.3497167,10
2016-02-11 20:20:00,27.655208201,-20
