date,long cashflow,exit order,exit price,return
2016-01-07 10:50:00,-10632.9822853,-320.0,34.0587713827,0.088608185711
2016-01-08 12:25:00,-328.2081423,-10.0,33.6413345858,0.0027350678525
2016-01-12 08:15:00,-308.2935418,-10.0,31.6000880345,0.00256911284833
2016-01-18 06:50:00,-1163.95071402,-40.0,29.8262370469,0.00969958928354
2016-01-20 18:00:00,-1076.08228091,-40.0,27.5746084482,0.00896735234089
Sum,0.112579308036,,,
