date,short cashflow,exit order,exit price,return
2016-03-14 04:50:00,386.4,10.0,37.674,0.00322
2016-03-21 02:10:00,1593.2,40.0,38.83425,0.0132766666667
2016-04-14 02:15:00,421.6,10.0,41.106,0.00351333333333
2016-04-25 14:20:00,437.4,10.0,42.6465,0.003645
2016-05-03 09:25:00,1810.0,40.0,44.11875,0.0150833333333
2016-05-19 10:05:00,1917.7,40.0,46.7439375,0.0159808333333
2016-06-01 05:00:00,496.4,10.0,48.399,0.00413666666667
2016-06-10 09:05:00,1017.8,20.0,49.61775,0.00848166666667
Sum,0.0673375,,,
