date,price,order
2016-03-10 22:35:00,38.63570428,-10
2016-03-14 07:45:00,37.4766331516,10
2016-03-16 19:50:00,38.85380081,-10
2016-03-17 10:55:00,39.85380081,-20
2016-03-18 07:00:00,40.85380081,-30
2016-03-20 20:30:00,38.981520119,60
2016-03-21 18:55:00,41.52198967,-20
2016-03-23 10:30:00,40.2763299799,20
