date,long cashflow,exit order,exit price,return
2016-02-11 09:45:00,-264.5,-10.0,27.11125,0.00220416666667
2016-02-11 11:55:00,-264.5,-10.0,27.11125,0.00220416666667
2016-02-11 14:45:00,-264.5,-10.0,27.11125,0.00220416666667
2016-02-11 16:55:00,-264.5,-10.0,27.11125,0.00220416666667
Sum,0.00881666666667,,,
