date,long cashflow,exit order,exit price,return
2016-02-09 14:05:00,-277.4,-10.0,28.4335,0.00231166666667
2016-02-10 10:25:00,-276.9,-10.0,28.38225,0.0023075
2016-02-11 09:55:00,-1066.9,-40.0,27.3393125,0.00889083333333
2016-02-11 11:55:00,-264.5,-10.0,27.11125,0.00220416666667
2016-02-11 14:45:00,-264.5,-10.0,27.11125,0.00220416666667
2016-02-11 16:55:00,-264.5,-10.0,27.11125,0.00220416666667
Sum,0.0201225,,,
