date,long cashflow,exit order,exit price,return
2016-01-06 21:00:00,-13880.0215807,-400,33.47,-0.164007193557
2016-01-13 09:35:00,-12262.6635884,-400,31.57635874,0.122626635884
2016-01-18 06:50:00,-2894.068769,-100,29.8089083207,0.02894068769
2016-01-20 18:00:00,-5434.48034605,-200,27.9875737822,0.0543448034605
