date,long cashflow,exit order,exit price,return
2016-01-22 14:00:00,-18651.0939,-600,32.017711195,0.186510939
2016-02-09 14:05:00,-277.4327438,-10,28.5755726114,0.002774327438
2016-02-10 10:30:00,-832.9317496,-30,28.5973234029,0.008329317496
2016-02-11 20:20:00,-536.994334,-20,27.655208201,0.00536994334
2016-05-27 16:55:00,0.0,0,0.0,0.0
