date,long cashflow,exit order,exit price,return
2016-01-06 21:00:00,-1388.00215807,-40.0,33.47,-0.0164007193557
2016-01-13 09:35:00,-1226.26635884,-40.0,31.57635874,0.0122626635884
2016-01-18 06:50:00,-289.4068769,-10.0,29.8089083207,0.002894068769
2016-01-20 18:00:00,-543.448034605,-20.0,27.9875737822,0.00543448034605
Sum,0.00419049334774,,,
