date,short cashflow,exit order,exit price,return
2016-03-14 07:45:00,386.3570428,10.0,37.4766331516,0.003863570428
2016-03-24 05:10:00,1613.13210203,40.0,39.1184534742,0.0161313210203
2016-04-15 06:15:00,420.3963038,10.0,40.7784414686,0.004203963038
2016-05-04 13:10:00,1783.18982505,40.0,43.2423532574,0.0178318982505
2016-05-05 13:25:00,456.470545,10.0,44.277642865,0.00456470545
2016-05-09 11:10:00,450.0356098,10.0,43.6534541506,0.004500356098
2016-05-26 07:40:00,1900.57001909,40.0,49.89,-0.031676660303
Sum,0.0194191539818,,,
