date,long cashflow,exit order,exit price,return
2016-01-22 01:15:00,-16519.3360747,-550,30.9362111945,0.165193360747
2016-02-09 14:05:00,-277.432743804,-10,28.5755726118,0.00277432743804
2016-02-10 10:30:00,-1391.55291595,-50,28.6659900686,0.0139155291595
2016-02-11 09:50:00,-264.506787008,-10,27.2441990618,0.00264506787008
2016-02-11 12:05:00,-264.506787008,-10,27.2441990618,0.00264506787008
2016-02-11 14:50:00,-264.506787008,-10,27.2441990618,0.00264506787008
2016-02-11 16:55:00,-264.506787008,-10,27.2441990618,0.00264506787008
2016-03-31 16:55:00,0.0,0,0.0,0.0
