date,short cashflow,exit order,exit price,return
2016-03-14 07:45:00,386.357039369,10,37.4766328188,0.00386357039369
2016-03-21 03:30:00,1196.25223896,30,38.6788223931,0.0119625223896
2016-03-23 09:10:00,418.686002324,10,40.6125422254,0.00418686002324
2016-03-31 16:55:00,0.0,0,0.0,0.0
