date,short cashflow,exit order,exit price,return
2016-03-14 07:45:00,193.1785214,5,37.4766331516,0.001931785214
2016-03-20 21:25:00,802.0760162,20,38.9006867857,0.008020760162
2016-03-23 10:30:00,207.60994835,5,40.2763299799,0.0020760994835
2016-05-03 05:05:00,3424.11428625,75,44.2852114355,0.0342411428625
2016-05-27 16:55:00,1955.6201124,-40,0.0,0.0
