date,short position,long position,net position,short pnl,long pnl,short return,long return,accumulate return
2016-01-12 16:55:00,0,0,0,8.045,,0.00268166666667,,0.00268166666667
2016-01-13 16:55:00,0,0,0,,,,,0.00268166666667
2016-01-14 16:55:00,0,0,0,,,,,0.00268166666667
2016-01-15 16:55:00,0,20,20,,,,,0.00268166666667
2016-01-18 12:55:00,0,0,0,,29.1,,0.0097,0.0123816666667
2016-01-19 16:55:00,0,0,0,,,,,0.0123816666667
2016-01-20 16:55:00,0,40,40,,,,,0.0123816666667
2016-01-21 16:55:00,0,0,0,,26.9,,0.00896666666667,0.0213483333333
2016-01-22 16:55:00,-10,0,-10,,,,,0.0213483333333
2016-01-25 16:55:00,0,0,0,8.045,,0.00268166666667,,0.02403
2016-01-26 16:55:00,0,0,0,,,,,0.02403
2016-01-27 16:55:00,0,0,0,,,,,0.02403
2016-01-28 16:55:00,-10,0,-10,33.74,,0.0112466666667,,0.0352766666667
2016-01-29 16:55:00,0,0,0,16.9375,,0.00564583333333,,0.0409225
2016-02-01 16:55:00,0,0,0,,,,,0.0409225
2016-02-02 16:55:00,0,0,0,,,,,0.0409225
2016-02-03 16:55:00,0,0,0,,,,,0.0409225
2016-02-04 16:55:00,0,0,0,,,,,0.0409225
2016-02-05 16:55:00,0,0,0,,,,,0.0409225
2016-02-08 16:55:00,0,0,0,,,,,0.0409225
2016-02-09 16:55:00,0,0,0,,,,,0.0409225
2016-02-10 16:55:00,0,0,0,,,,,0.0409225
2016-02-11 16:55:00,0,0,0,,,,,0.0409225
2016-02-12 16:55:00,0,0,0,,,,,0.0409225
2016-02-15 12:55:00,0,0,0,,,,,0.0409225
2016-02-16 16:55:00,0,0,0,,,,,0.0409225
2016-02-17 16:55:00,0,0,0,,,,,0.0409225
2016-02-18 16:55:00,0,0,0,,,,,0.0409225
2016-02-19 16:55:00,0,0,0,,,,,0.0409225
2016-02-22 14:25:00,0,0,0,,,,,0.0409225
2016-02-23 16:55:00,0,0,0,,,,,0.0409225
2016-02-24 16:55:00,0,0,0,,,,,0.0409225
2016-02-25 16:55:00,0,0,0,,,,,0.0409225
2016-02-26 16:55:00,0,0,0,,,,,0.0409225
2016-02-29 16:55:00,0,0,0,,,,,0.0409225
2016-03-01 16:55:00,0,0,0,,,,,0.0409225
2016-03-02 16:55:00,0,0,0,,,,,0.0409225
2016-03-03 16:55:00,0,0,0,,,,,0.0409225
2016-03-04 16:55:00,-20,0,-20,,,,,0.0409225
2016-03-07 16:55:00,-80,0,-80,,,,,0.0409225
2016-03-08 16:55:00,0,0,0,150.2325,,0.0500775,,0.091
2016-03-09 16:55:00,0,0,0,,,,,0.091
2016-03-10 16:55:00,0,0,0,,,,,0.091
2016-03-11 16:55:00,0,0,0,,,,,0.091
2016-03-14 16:55:00,0,0,0,,,,,0.091
2016-03-15 16:55:00,0,0,0,,,,,0.091
2016-03-16 16:55:00,0,0,0,,,,,0.091
2016-03-17 16:55:00,-20,0,-20,,,,,0.091
2016-03-18 16:55:00,0,0,0,40.315,,0.0134383333333,,0.104438333333
2016-03-21 14:25:00,0,0,0,,,,,0.104438333333
2016-03-22 16:55:00,-20,0,-20,,,,,0.104438333333
2016-03-23 16:55:00,0,0,0,20.6175,,0.0068725,,0.111310833333
2016-03-24 16:55:00,0,0,0,,,,,0.111310833333
2016-03-28 16:55:00,0,0,0,,,,,0.111310833333
2016-03-29 16:55:00,0,0,0,,,,,0.111310833333
2016-03-30 16:55:00,0,0,0,,,,,0.111310833333
2016-03-31 16:55:00,0,0,0,,,,,0.111310833333
2016-04-01 16:55:00,0,0,0,,,,,0.111310833333
2016-04-04 16:55:00,0,0,0,,,,,0.111310833333
2016-04-05 16:55:00,0,0,0,,,,,0.111310833333
2016-04-06 16:55:00,0,0,0,,,,,0.111310833333
2016-04-07 16:55:00,0,0,0,,,,,0.111310833333
