date,short cashflow,exit order,exit price,return
2016-01-12 10:05:00,321.8,10.0,31.3755,0.00268166666667
2016-01-25 03:25:00,321.8,10.0,31.3755,0.00268166666667
2016-01-28 10:50:00,1349.6,40.0,32.8965,0.0112466666667
2016-01-29 11:30:00,677.5,20.0,33.028125,0.00564583333333
2016-03-08 10:55:00,6009.3,160.0,36.619171875,0.0500775
2016-03-18 15:20:00,1612.6,40.0,39.307125,0.0134383333333
2016-03-23 10:40:00,824.7,20.0,40.204125,0.0068725
Sum,0.0926441666667,,,
