date,long cashflow,exit order,exit price,return
2016-01-18 06:50:00,-1164.0,-40.0,29.8275,0.0097
2016-01-20 18:00:00,-1076.0,-40.0,27.5725,0.00896666666667
Sum,0.0186666666667,,,
