date,short cashflow,exit order,exit price,return
2016-03-18 15:05:00,1613.7,40.0,39.3339375,0.0134475
2016-03-23 10:40:00,824.7,20.0,40.204125,0.0068725
2016-05-03 09:50:00,7218.9,160.0,43.990171875,0.0601575
2016-05-19 10:05:00,1917.7,40.0,46.7439375,0.0159808333333
2016-06-01 05:00:00,496.4,10.0,48.399,0.00413666666667
2016-06-09 16:55:00,1017.8,20.0,50.41,0.0032
Sum,0.103795,,,
