date,short cashflow,exit order,exit price,return
2016-03-14 10:15:00,6032.87365872,160.0,36.7628238578,0.050273947156
2016-03-21 02:10:00,1593.31666362,40.0,38.8370936757,0.0132776388635
2016-03-23 14:25:00,818.544191334,20.0,39.9040293275,0.00682120159445
2016-05-03 09:50:00,7219.48636205,160.0,43.9937450188,0.0601623863504
2016-05-19 10:05:00,1917.75973923,40.0,46.7453936438,0.0159813311603
2016-05-31 16:55:00,496.3782963,10.0,48.83,0.00269276543333
Sum,0.149209270558,,,
