date,short cashflow,exit order,exit price,return
2016-03-14 04:50:00,386.3570428,10.0,37.669811673,0.00321964202333
2016-03-20 18:00:00,1603.20495592,40.0,39.0781208006,0.0133600412994
2016-03-23 14:25:00,820.570290818,20.0,40.0028016774,0.00683808575681
2016-05-03 10:30:00,3580.56304917,80.0,43.6381121618,0.0298380254098
Sum,0.0532557944893,,,
