date,long cashflow,exit order,exit price,return
2016-02-03 10:45:00,-2120.3,-70.0,31.04725,0.0176691666667
2016-02-09 10:05:00,-294.5,-10.0,30.18625,0.00245416666667
2016-02-10 10:30:00,-2256.1,-80.0,28.90628125,0.0188008333333
2016-02-11 09:55:00,-1066.9,-40.0,27.3393125,0.00889083333333
2016-02-11 11:55:00,-264.5,-10.0,27.11125,0.00220416666667
2016-02-11 14:45:00,-264.5,-10.0,27.11125,0.00220416666667
2016-02-11 16:55:00,-264.5,-10.0,27.11125,0.00220416666667
Sum,0.0544275,,,
