date,short cashflow,exit order,exit price,return
2016-03-14 10:15:00,6032.9,160.0,36.762984375,0.0502741666667
2016-03-21 02:10:00,1593.2,40.0,38.83425,0.0132766666667
2016-04-14 02:15:00,421.6,10.0,41.106,0.00351333333333
2016-04-25 14:20:00,437.4,10.0,42.6465,0.003645
2016-05-03 09:25:00,1810.0,40.0,44.11875,0.0150833333333
2016-05-19 10:05:00,1917.7,40.0,46.7439375,0.0159808333333
2016-05-27 16:55:00,496.4,10.0,49.55,0.0003
Sum,0.102073333333,,,
