date,short position,long position,net position,short pnl,long pnl,short return,long return
2016-03-21 14:25:00,0,0,0,4.8124560972,0.0,0.0016041520324,0.0
2016-03-22 16:55:00,-1,0,-1,0.0,0.0,0.0,0.0
2016-03-23 16:55:00,0,0,0,1.2456596901,0.0,0.0004152198967,0.0
2016-03-24 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-03-28 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-03-29 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-03-30 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-03-31 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-01 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-04 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-05 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-06 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-07 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-08 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-11 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-12 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-13 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-14 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-15 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-18 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-19 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-04-20 14:25:00,-1,0,-1,0.0,0.0,0.0,0.0
2016-04-21 16:55:00,-3,0,-3,0.0,0.0,0.0,0.0
2016-04-22 16:55:00,-3,0,-3,0.0,0.0,0.0,0.0
2016-04-25 16:55:00,-3,0,-3,0.0,0.0,0.0,0.0
2016-04-26 16:55:00,-3,0,-3,0.0,0.0,0.0,0.0
2016-04-27 16:55:00,-7,0,-7,0.0,0.0,0.0,0.0
2016-04-28 16:55:00,-7,0,-7,0.0,0.0,0.0,0.0
2016-04-29 16:55:00,-15,0,-15,0.0,0.0,0.0,0.0
2016-05-02 16:55:00,-15,0,-15,0.0,0.0,0.0,0.0
2016-05-03 16:55:00,0,0,0,20.5446857175,0.0,0.0068482285725,0.0
2016-05-04 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-05-05 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-05-06 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-05-09 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-05-10 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-05-11 16:55:00,0,0,0,0.0,0.0,0.0,0.0
2016-05-12 16:55:00,-1,0,-1,0.0,0.0,0.0,0.0
2016-05-13 16:55:00,-1,0,-1,0.0,0.0,0.0,0.0
2016-05-16 16:55:00,-2,0,-2,0.0,0.0,0.0,0.0
2016-05-17 16:55:00,-2,0,-2,0.0,0.0,0.0,0.0
2016-05-18 16:55:00,-4,0,-4,0.0,0.0,0.0,0.0
2016-05-19 16:55:00,-4,0,-4,0.0,0.0,0.0,0.0
2016-05-20 14:25:00,-4,0,-4,0.0,0.0,0.0,0.0
2016-05-23 16:55:00,-4,0,-4,0.0,0.0,0.0,0.0
2016-05-24 16:55:00,-4,0,-4,0.0,0.0,0.0,0.0
2016-05-25 16:55:00,-4,0,-4,0.0,0.0,0.0,0.0
2016-05-26 16:55:00,-8,0,-8,0.0,0.0,0.0,0.0
