date,price,order
2016-01-05 13:05:00,36.0351565,1
2016-01-06 05:25:00,35.0351565,1
2016-01-06 13:10:00,34.0351565,2
2016-01-06 21:00:00,33.0351565,4
2016-01-11 10:55:00,32.0351565,8
2016-01-11 13:15:00,31.0351565,16
2016-01-12 14:00:00,30.0351565,32
2016-01-17 18:00:00,29.0351565,64
2016-01-19 19:10:00,28.0351565,128
2016-01-20 10:35:00,27.0351565,256
2016-01-21 11:00:00,28.8741994762,-512
